,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
2466,CCCNC(/C=C/c1ccccc1)C(C)(Cl)Cl,0.0292524604518213,0.3233940351457639,0.023,0.17,0.147,-0.147,-0.284,-0.01,0.04,-0.469,0.469,0.274,0.25,0.192,3.655
2467,Nc1cccc(CC2CN=CS2)c1,0.0473331269622436,0.3036228998152616,0.01,0.138,0.128,-0.128,-0.276,0.02,0.028,-0.626,0.626,0.295,0.28,0.148,3.385
2468,CC(N)C(=O)Nc1cccc(N2CCOC2=O)c1,0.0425924644015841,0.3183226286855236,0.014,0.152,0.138,-0.138,-0.286,0.011,0.032,-0.513,0.513,0.297,0.279,0.165,3.3680000000000003
2469,CNC(C)c1cc(Br)ccc1N1CCC(C(C)(C)C)CC1,0.0454221622091095,0.2873796994136221,0.009,0.13,0.121,-0.121,-0.261,0.019,0.026,-0.732,0.732,0.281,0.251,0.139,3.563
2470,[N-]=[N+]=NC(NCCc1cnc[nH]1)C(=O)NCc1ccccc1,0.0404242543932204,0.3209685798821707,0.015,0.155,0.14,-0.14,-0.288,0.0069999999999999,0.033,-0.962,0.962,0.295,0.265,0.17,3.395
2471,O=S(=O)(Nc1ccccc1Cl)c1cc(F)cc(F)c1,0.0201386285522589,0.3765703043339367,0.04,0.218,0.178,-0.178,-0.321,-0.036,0.056,-0.902,0.902,0.285,0.27,0.258,3.503
2472,CC(C)C1CCC(Nc2ccccc2SC(F)(F)F)CC1,0.0352058506442774,0.3041373903257207,0.016,0.151,0.134,-0.134,-0.271,0.002,0.033,-0.642,0.642,0.273,0.212,0.1669999999999999,3.661
2473,O=C(c1ccc2c(c1)CCNC2)N1CC(C2CCN(C(=O)c3cscn3)CC2)C1,0.030354940117091,0.3424669333549289,0.024,0.18,0.156,-0.156,-0.3,-0.012,0.042,-0.997,0.997,0.288,0.285,0.205,3.467
2474,C[C@H](NS(=O)(=O)c1ccccc1)C(=O)Oc1ccc(NC(=O)c2cccs2)cc1,0.0083788454560493,0.351286770677086,0.054,0.226,0.171,-0.171,-0.289,-0.054,0.063,-0.494,0.494,0.234,0.197,0.28,4.271
2475,CC(CC(C)(C)c1ccccc1)NCc1ccccc1O,0.0535805117321049,0.3108257669616899,0.008,0.1369999999999999,0.129,-0.129,-0.284,0.027,0.027,-0.705,0.705,0.311,0.291,0.145,3.213
2476,COc1ccc(NC(C(=O)OCc2[nH]ccc2Cc2ccccc2)C(C)C)cc1,0.0455691594978121,0.2722757279994278,0.008,0.121,0.113,-0.113,-0.248,0.022,0.024,-0.634,0.634,0.27,0.245,0.129,3.7
2477,Nc1ccc2c(cnn2CCC2OCCO2)c1,0.0332948858911434,0.2843662549952183,0.015,0.14,0.126,-0.126,-0.254,0.003,0.031,-0.527,0.527,0.256,0.217,0.155,3.904
2478,Cc1cc(Cl)cc2c1nc(N)n1nc(C3CCCN3c3cnn(C)c3)nc21,0.0180806665104222,0.2984412453884942,0.029,0.1689999999999999,0.14,-0.14,-0.256,-0.024,0.042,-0.973,0.973,0.232,0.203,0.199,4.315
2479,CC.CCN(CCNC)c1cc(C)cc(Cl)n1,0.0446136771212451,0.2922673592629841,0.01,0.134,0.124,-0.124,-0.265,0.018,0.027,-0.648,0.648,0.283,0.242,0.144,3.5380000000000003
2480,CCCCCCCCCCCCCCCCCC(C)NS(=O)(=O)NC(=O)Nc1ccccc1,0.0457529061086904,0.3353375648528518,0.014,0.159,0.145,-0.145,-0.302,0.012,0.033,-0.475,0.475,0.314,0.285,0.173,3.181
2481,COON=C(N=C(N)N=[N+]=[N-])C(C)C,0.028113231464376,0.3398577314804573,0.026,0.182,0.156,-0.156,-0.297,-0.015,0.043,-0.946,0.946,0.282,0.248,0.208,3.549
2482,C=C(C)C(=O)OCCN1C(=O)[C@H](Cc2ccccc2)NC1(C)C,0.0309061799497258,0.3376160228277424,0.023,0.177,0.153,-0.153,-0.297,-0.01,0.041,-0.988,0.988,0.286,0.277,0.2,3.492
2483,COC(=O)c1ccccc1[C@H](N)CNC(=O)OC(C)(C)C,0.0479578654392297,0.3406294672461461,0.013,0.16,0.146,-0.146,-0.307,0.015,0.033,-0.552,0.552,0.322,0.311,0.173,3.105
2484,Cc1nccn1-c1ccc(C(C)Nc2ccc3ncc([N+](=O)[O-])n3n2)cc1,0.0085258427447519,0.361098839697986,0.056,0.233,0.176,-0.176,-0.296,-0.056,0.065,-0.998,0.998,0.24,0.227,0.289,4.162
2485,CNC1CCCN(N(C)C)C1,0.0900725886525304,0.3003889594638039,0.001,0.106,0.105,-0.105,-0.285,0.075,0.015,-0.8440000000000001,0.8440000000000001,0.36,0.356,0.106,2.78
2486,CC(C#N)Nc1nc(-c2ccncc2)nc2cnccc12,0.0090403332552111,0.3767908002669906,0.058,0.242,0.184,-0.184,-0.31,-0.058,0.067,-0.407,0.407,0.251,0.229,0.3,3.979
2487,NN1C2=C(CCC=C2)C2CCCCC21,0.0391012787948969,0.2711732483341582,0.01,0.126,0.116,-0.116,-0.245,0.013,0.026,-0.522,0.522,0.258,0.184,0.1369999999999999,3.874
2488,CCOCCCNS(=O)(=O)c1ccc(NC(=O)C2CC(=O)N(c3ccc(C)cc3C)C2)cc1,0.0263125146777689,0.3392329930034712,0.027,0.184,0.156,-0.156,-0.295,-0.018,0.044,-0.99,0.99,0.277,0.26,0.211,3.607
2489,CCS(=O)(=O)CCN1C(=O)CCC(N)C1=O,0.0441726852551372,0.3750268328025592,0.019,0.185,0.165,-0.165,-0.335,0.004,0.04,-0.871,0.871,0.338,0.322,0.204,2.9560000000000004
2490,CC(CC(=O)N(C)CC1CC(O)C1)c1ccc(N)cc1,0.0536172610542806,0.286313969070528,0.006,0.123,0.116,-0.116,-0.263,0.031,0.023,-0.613,0.613,0.294,0.257,0.129,3.403
2491,O=[N+]([O-])c1nc(Br)cc2c1NS(=O)(=O)C2,0.0027561991631741,0.4208164882334253,0.088,0.298,0.209,-0.209,-0.332,-0.086,0.089,-0.679,0.679,0.246,0.196,0.386,4.066
2492,O=C(Nc1ccccc1-c1cn2c(CN3CC[NH2+]CC3)csc2n1)c1cnc2ccccc2n1,0.0013229755983235,0.0809955060751436,0.014,0.054,0.04,-0.04,-0.066,-0.014,0.015,-0.972,0.972,0.052,-0.145,0.068,19.381
2493,CC1CCN(C(C)Cc2ccc(F)cc2)C(CN)C1,0.0464511432300279,0.3174406449533078,0.012,0.147,0.135,-0.135,-0.287,0.016,0.03,-0.929,0.929,0.303,0.288,0.159,3.2960000000000003
2494,Nc1cccc(CN2C(=O)CCCc3ccccc32)c1F,0.045054668987353,0.3066363442336652,0.011,0.142,0.131,-0.131,-0.277,0.016,0.029,-0.703,0.703,0.293,0.283,0.153,3.408
2495,CCNc1cc(S(=O)(=O)N2CC3CCC(C2)O3)ccn1,0.0226008331380278,0.3354478128193787,0.03,0.187,0.156,-0.156,-0.289,-0.023,0.046,-0.612,0.612,0.266,0.229,0.217,3.758
2496,O=S(=O)(/C=C/c1ccccc1)Nc1nccnc1Cl,0.0144424836150324,0.3758720672125993,0.048,0.229,0.181,-0.181,-0.315,-0.046,0.061,-0.47,0.47,0.269,0.256,0.277,3.721
2497,C=CCn1ncc(NC(C)C(N)=O)c(Cl)c1=O,0.0202121271966102,0.3485673208360875,0.035,0.199,0.1639999999999999,-0.1639999999999999,-0.298,-0.03,0.05,-0.563,0.563,0.268,0.244,0.234,3.727
2498,CCCn1ccc(CNc2cc(Br)c(F)cc2F)c1,0.0411224915145579,0.2982942480997916,0.012,0.141,0.129,-0.129,-0.269,0.012,0.029,-0.611,0.611,0.28,0.26,0.153,3.5660000000000003
2499,CC(C)C(N)CCN(C)c1ccc(C#N)cc1F,0.0263125146777689,0.3177346395307131,0.024,0.17,0.146,-0.146,-0.277,-0.014,0.04,-0.5760000000000001,0.5760000000000001,0.263,0.219,0.194,3.796
2500,Cc1cc(NCc2ccn[nH]2)ccc1Br,0.0421147232133006,0.3054236166018686,0.012,0.144,0.132,-0.132,-0.275,0.012,0.03,-0.6709999999999999,0.6709999999999999,0.287,0.244,0.157,3.482
2501,CCCC(C)(CN)CN1CCCC(C)(C)C1,0.0813997486190758,0.2869019582253385,0.001,0.104,0.103,-0.103,-0.271,0.066,0.016,-0.852,0.852,0.337,0.31,0.105,2.967
2502,CC(Cl)CC(C)NCCS(=O)(=O)C(C)(C)C,0.0739396362174178,0.311450505438676,0.003,0.122,0.119,-0.119,-0.291,0.053,0.02,-0.917,0.917,0.344,0.282,0.125,2.903
2503,CCOc1ccc(N2CCC(CNC(C)(C)C)C2)cc1F,0.0522207868116057,0.2639703811877298,0.005,0.111,0.106,-0.106,-0.244,0.032,0.02,-0.616,0.616,0.276,0.231,0.116,3.629
2504,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](N)CC[C@@]3(O)[C@H]1C5,0.0593134059915071,0.2871592034805681,0.005,0.119,0.114,-0.114,-0.266,0.038,0.021,-0.5720000000000001,0.5720000000000001,0.304,0.287,0.123,3.292
2505,COC(=O)C1(NCc2ccc(C#N)cc2Br)CCC1,0.0182276637991248,0.3667582353130368,0.041,0.215,0.174,-0.174,-0.311,-0.037,0.055,-0.948,0.948,0.274,0.251,0.256,3.646
2506,COCC1CCN(c2ccc(N)c(OCC(C)C)n2)C1,0.0538745063095102,0.2421045344932151,0.003,0.097,0.094,-0.094,-0.225,0.037,0.017,-0.5720000000000001,0.5720000000000001,0.262,0.18,0.1,3.814
2507,CCc1ccc(N2CCCC(N)C2=O)cc1C,0.0521105388450787,0.3101642791625281,0.009,0.138,0.129,-0.129,-0.283,0.025,0.027,-0.494,0.494,0.308,0.29,0.147,3.244
2508,COCCNCc1cccc(OC2CC(C)CC(C)C2)c1,0.0506038166358769,0.3097232872964203,0.009,0.139,0.13,-0.13,-0.282,0.023,0.027,-0.6579999999999999,0.6579999999999999,0.305,0.302,0.148,3.275
2509,NC(=S)N1CCN(C(=O)COc2ccc3ccccc3c2)CC1,0.0236298141589461,0.3145741978236067,0.026,0.172,0.145,-0.145,-0.273,-0.018,0.041,-0.409,0.409,0.255,0.247,0.198,3.917
2510,CCCCN[P@]1(=O)CC=C(C)C1,0.0769163313136458,0.3344555811206361,0.004,0.133,0.129,-0.129,-0.312,0.054,0.023,-0.858,0.858,0.366,0.361,0.136,2.732
2511,CN(C)CCCCOc1cccc2c1oc1c(NCCCN(C)C)c3ccccc3nc12,0.0133767532719384,0.3188371191959827,0.039,0.192,0.153,-0.153,-0.268,-0.037,0.05,-0.479,0.479,0.231,0.222,0.231,4.322
2512,CCC(NC(=O)C(N)C(C)C)c1ncc[nH]1,0.0687212324684748,0.3150886883340659,0.004,0.128,0.123,-0.123,-0.293,0.046,0.022,-0.768,0.768,0.339,0.313,0.132,2.949
2513,CCCCCCC(C1CCCC(C(C)=O)CC1)N(N)CCC,0.0572554439496704,0.2683802998488084,0.004,0.11,0.106,-0.106,-0.249,0.038,0.019,-0.988,0.988,0.287,0.225,0.114,3.487
2514,COc1ccccc1C(C)(N)c1cccc(CC(C)C)c1,0.052294285455957,0.3127734810369996,0.009,0.139,0.13,-0.13,-0.285,0.025,0.027,-0.593,0.593,0.31,0.3,0.148,3.221
2515,Cc1ccc(Sc2nc(Nc3cccc(OC(F)(F)F)c3)nc(Sc3ccc(C)cc3)n2)cc1,0.0253570323012019,0.3316258833131106,0.027,0.18,0.153,-0.153,-0.288,-0.018,0.043,-0.748,0.748,0.27,0.267,0.207,3.701
2516,CCC1CCC(C(C=O)CCCCCNC)CCCCCCCN1C,0.0490603451044994,0.2946560652044017,0.008,0.131,0.123,-0.123,-0.269,0.023,0.026,-0.991,0.991,0.292,0.266,0.14,3.424
2517,CCC1(CNCCCC(F)(F)F)CC1,0.0834944599830881,0.314647696467958,0.002,0.117,0.116,-0.116,-0.296,0.065,0.018,-0.831,0.831,0.361,0.313,0.119,2.769
2518,CCc1ncc(C(=O)NC(C)C(=O)N2CCC(CCc3c(N)nc(C)nc3Cl)CC2)s1,0.0222333399162712,0.3566889210369073,0.034,0.201,0.1669999999999999,-0.1669999999999999,-0.306,-0.028,0.05,-0.999,0.999,0.278,0.274,0.236,3.591
2519,Cc1oc(C)c2c1N=S(C)N2,0.0404242543932204,0.262463658978528,0.009,0.12,0.111,-0.111,-0.238,0.016,0.024,-0.802,0.802,0.254,0.225,0.129,3.93
2520,NCc1cn(CC(=O)NC2CN3CCC2CC3)nn1,0.0393585240501264,0.29483981181528,0.013,0.14,0.128,-0.128,-0.265,0.01,0.03,-0.963,0.963,0.275,0.221,0.153,3.639
2521,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)N[C@@H]1CCCc2ccccc21,0.0449076716986504,0.3132879715474588,0.012,0.146,0.134,-0.134,-0.283,0.015,0.03,-0.561,0.561,0.298,0.286,0.158,3.359
2522,Cc1nnc(OCC2CCCCN2)c(C#N)c1C,0.0106940527531156,0.3457743723507378,0.049,0.216,0.168,-0.168,-0.287,-0.048,0.059,-0.991,0.991,0.239,0.202,0.265,4.184
2523,O=C(c1cc2cccc(O)c2[nH]1)N1CCCNCC1,0.0335888804685486,0.3032921559156806,0.017,0.152,0.135,-0.135,-0.27,-0.0,0.034,-0.477,0.477,0.269,0.244,0.1689999999999999,3.712
2524,NC1C(=O)Nc2cc(Oc3ccc(F)cc3Cl)ccc21,0.0302079428283884,0.3287961855055852,0.023,0.172,0.149,-0.149,-0.289,-0.01,0.04,-0.7959999999999999,0.7959999999999999,0.2789999999999999,0.258,0.195,3.582
2525,COc1ccc(NC(=O)CCOc2ccc(C)cc2)cc1NS(=O)(=O)c1ccc(F)cc1,0.0280397328200247,0.3231000405683587,0.024,0.171,0.148,-0.148,-0.283,-0.012,0.04,-0.895,0.895,0.271,0.2689999999999999,0.195,3.693
2526,O=c1cc(NCc2cccc(Cl)c2)c2cc(Br)cc(F)c2[nH]1,0.0161697017572881,0.3464726094720753,0.04,0.205,0.165,-0.165,-0.293,-0.037,0.053,-0.564,0.564,0.256,0.242,0.245,3.903
2527,COc1cc(C(=O)OC(C)OC(=O)NC(C)C(=O)OCc2ccccc2)ccc1NC(=O)[C@@H]1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,0.022784579748906,0.3370280336729319,0.03,0.188,0.157,-0.157,-0.291,-0.023,0.046,-0.7809999999999999,0.7809999999999999,0.268,0.242,0.218,3.738
2528,CC(C)(C)CC1=NC2CNCCC2O1,0.0708894424768384,0.3045783821918286,0.003,0.12,0.1169999999999999,-0.1169999999999999,-0.284,0.05,0.02,-0.83,0.83,0.335,0.298,0.123,2.988
2529,Cc1cc(C(=O)N2CCOC(CN)C2)ccn1,0.028223479430903,0.3440839035306576,0.026,0.184,0.158,-0.158,-0.3,-0.016,0.044,-0.903,0.903,0.285,0.262,0.211,3.513
2530,CC(C)C(N)CCN(C)C1CCCC(C(C)(C)C)CC1,0.0821347350625889,0.2893641628111074,0.001,0.105,0.104,-0.104,-0.2739999999999999,0.066,0.016,-0.907,0.907,0.34,0.314,0.106,2.942
2531,C[C@H]1CN(C(=O)c2cc3sccc3s2)CCN1,0.0245117978911618,0.3301926597482601,0.0279999999999999,0.18,0.153,-0.153,-0.286,-0.019,0.044,-0.386,0.386,0.267,0.256,0.208,3.741
2532,C[NH+](C)CCC[n+]1ccccc1,0.0069456218911987,0.0691622243345826,0.004,0.035,0.031,-0.031,-0.061,-0.001,0.008,-0.5379999999999999,0.5379999999999999,0.06,-0.149,0.04,16.677
2533,CC(NC(=O)CSc1nc2cc(S(N)(=O)=O)ccc2n1C)C12CC3CC(CC(C3)C1)C2,0.0261287680668906,0.3427976772545097,0.0279999999999999,0.186,0.158,-0.158,-0.298,-0.019,0.045,-0.5760000000000001,0.5760000000000001,0.2789999999999999,0.267,0.215,3.583
2534,CC[C@H](C)[C@@H](/C=C/[C@H](C(=O)OC(C)(C)C)C(C)C)NS(=O)(=O)c1c(C)cc(OC)c(C)c1C,0.0464878925522035,0.3155664295223494,0.012,0.146,0.135,-0.135,-0.286,0.017,0.03,-0.506,0.506,0.302,0.284,0.158,3.31
2535,COc1cccc(CNC(=O)CNc2ccccc2OC2CCCC2)c1,0.0403507557488691,0.281316061254639,0.011,0.131,0.12,-0.12,-0.254,0.013,0.027,-0.982,0.982,0.267,0.228,0.142,3.74
2536,CN(Cc1ccc(Cl)s1)C(=O)C1COCCN1.Cl,0.019697636686151,0.3312216407691784,0.033,0.1889999999999999,0.156,-0.156,-0.284,-0.0279999999999999,0.047,-0.942,0.942,0.256,0.249,0.221,3.903
2537,COc1cc2nc([C@@H]3CCNC3)n(C3CCN(C)CC3)c2cc1Cl,0.0391012787948969,0.2957217955474957,0.013,0.141,0.128,-0.128,-0.266,0.009,0.03,-0.5479999999999999,0.5479999999999999,0.275,0.258,0.154,3.637
2538,CN(N)C(=N)N1CCOCC1,0.0758506009705519,0.3164116639323894,0.003,0.123,0.12,-0.12,-0.296,0.055,0.021,-0.8690000000000001,0.8690000000000001,0.351,0.3339999999999999,0.126,2.849
2539,Cl.Nc1ccccc1C(=O)N1CCCC(C(=O)c2ccc(F)cc2)C1,0.01767642396649,0.3332428534888395,0.036,0.193,0.158,-0.158,-0.284,-0.032,0.049,-0.877,0.877,0.252,0.213,0.2289999999999999,3.964
2540,Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3C(=O)NC(C)C)c2)c(C)c1,0.0307959319831988,0.3393432409699982,0.024,0.178,0.154,-0.154,-0.298,-0.011,0.0409999999999999,-0.612,0.612,0.287,0.275,0.2019999999999999,3.48
2541,CC(C)(C)OC(=O)NCCNCc1cc2c(s1)CCC2,0.0472963776400679,0.3027041667608701,0.01,0.138,0.128,-0.128,-0.275,0.02,0.0279999999999999,-0.542,0.542,0.295,0.2739999999999999,0.147,3.394
2542,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)NC1CCOCC1)CCC2,0.0052919023932943,0.3204540893717115,0.0559999999999999,0.213,0.158,-0.158,-0.26,-0.0559999999999999,0.061,-0.469,0.469,0.204,0.173,0.2689999999999999,4.902
2543,O=[N+]([O-])c1cccc2c1cnn2CC1CCCNC1,0.0056961449372265,0.371535647195872,0.066,0.249,0.183,-0.183,-0.3,-0.066,0.071,-0.955,0.955,0.235,0.228,0.315,4.262
2544,C[C@H](NP(=O)(Oc1ccc(Br)cc1)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,0.0226375824602034,0.3225855500578995,0.0279999999999999,0.178,0.15,-0.15,-0.2789999999999999,-0.021,0.044,-0.347,0.347,0.258,0.228,0.207,3.876
2545,Fc1cccc(F)c1-c1[nH]c2c(c1F)CNCC2,0.0289952151965917,0.2977797575893324,0.019,0.154,0.134,-0.134,-0.263,-0.006,0.035,-0.604,0.604,0.256,0.22,0.173,3.902
2546,c1ccc(-c2ccc3c(c2)c2cccc4c2n3CCN4)cc1,0.0298037002844562,0.2780821209031813,0.016,0.14,0.124,-0.124,-0.247,-0.002,0.031,-0.564,0.564,0.245,0.214,0.156,4.082
2547,CCN(c1cc(CNC(C)(C)C)cc(C(C)C)n1)C(C)C,0.0463776445856766,0.281095565321585,0.008,0.126,0.1169999999999999,-0.1169999999999999,-0.256,0.022,0.025,-0.653,0.653,0.278,0.247,0.134,3.5980000000000003
2548,O=C(CNCCO)OCCO,0.0656710387278954,0.3204908386938872,0.005,0.133,0.127,-0.127,-0.296,0.042,0.024,-0.902,0.902,0.3379999999999999,0.28,0.138,2.957
2549,Cc1cc(F)ccc1CCNC(=O)[C@H]1CNC[C@@H]1c1cnn(C)c1,0.0499055795145394,0.3212258251374003,0.011,0.146,0.136,-0.136,-0.292,0.02,0.0289999999999999,-0.996,0.996,0.312,0.302,0.157,3.2030000000000003
2550,C[C@@](O)(CNS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,0.0303916894392666,0.3518380105097209,0.026,0.186,0.161,-0.161,-0.308,-0.013,0.044,-0.616,0.616,0.295,0.275,0.212,3.395
2551,Cc1ncc(Oc2nc(N3CC4C(N)CCC43)c3c(n2)[nH]c2ccc(F)c(C)c23)cn1,0.0247322938242158,0.3174773942754834,0.026,0.172,0.146,-0.146,-0.276,-0.016,0.0409999999999999,-0.532,0.532,0.26,0.248,0.1969999999999999,3.85
2552,c1ccn2ncc(-c3nc(CC4CCCNC4)no3)c2c1,0.0174191787112604,0.3330591068779612,0.036,0.1939999999999999,0.158,-0.158,-0.284,-0.032,0.05,-0.716,0.716,0.251,0.247,0.23,3.977
2553,Cc1cc(Nc2ncnc(N3CCN(Cc4ccccc4)CC3)c2[N+](=O)[O-])no1,0.0321924062258737,0.3096865379742446,0.019,0.157,0.139,-0.139,-0.2739999999999999,-0.003,0.036,-0.83,0.83,0.271,0.246,0.176,3.693
2554,C=C(Cl)CNCc1nc(C)c(C)o1,0.0545727434308476,0.3147946937566607,0.008,0.138,0.13,-0.13,-0.288,0.0279999999999999,0.027,-0.759,0.759,0.316,0.306,0.147,3.167
2555,CCNC(CCOc1ccccc1)Cc1ccccc1C,0.053470263765578,0.310605271028636,0.008,0.1369999999999999,0.129,-0.129,-0.284,0.027,0.027,-0.636,0.636,0.311,0.298,0.145,3.216
2556,CCCNc1ncccc1C(=O)N1CCCC(C)(C)CC1,0.0345811121672913,0.3015281884512492,0.016,0.15,0.133,-0.133,-0.2689999999999999,0.002,0.033,-0.6509999999999999,0.6509999999999999,0.27,0.2289999999999999,0.166,3.702
2557,CNC(CN1CCCC1CN(C)C)C(C)C,0.0811792526860218,0.2798460883676128,0.001,0.1,0.099,-0.099,-0.265,0.066,0.015,-0.8190000000000001,0.8190000000000001,0.331,0.316,0.1009999999999999,3.019
2558,CCCCc1nc2ccc(N(C)C(=O)NNC3CCCCC3)cc2n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.0272312477321603,0.3117077506939056,0.023,0.165,0.142,-0.142,-0.273,-0.011,0.039,-0.968,0.968,0.262,0.246,0.187,3.822
2559,CCO[C@H]1CCCCC1n1c(=O)ccc2cc(S(=O)(=O)Nc3ncns3)ccc21,0.0155082139581264,0.3541164684846115,0.042,0.212,0.1689999999999999,-0.1689999999999999,-0.299,-0.04,0.055,-0.598,0.598,0.259,0.2319999999999999,0.254,3.861
2560,CC(O)CC(C)NC(c1ccccc1)c1ccccc1,0.052404533422484,0.3051296220244634,0.008,0.135,0.126,-0.126,-0.2789999999999999,0.026,0.026,-0.8540000000000001,0.8540000000000001,0.305,0.287,0.143,3.276
2561,Cn1cnc(S(=O)(=O)NOCc2ccccc2)c1,0.0521472881672544,0.3297884172043279,0.011,0.149,0.139,-0.139,-0.3,0.022,0.03,-0.967,0.967,0.322,0.312,0.16,3.105
2562,Oc1cccc(Cc2nc(C3CCCNC3)no2)c1,0.0403875050710448,0.3237982776896961,0.015,0.157,0.142,-0.142,-0.29,0.0069999999999999,0.034,-0.965,0.965,0.296,0.288,0.173,3.373
2563,NC(=NO)c1ccc(N2C3CCC2CC(O)C3)nc1,0.037704804552222,0.2874164487357977,0.013,0.138,0.125,-0.125,-0.258,0.008,0.0289999999999999,-0.539,0.539,0.267,0.2289999999999999,0.15,3.75
2564,CCCC(N)CNC(=O)c1ccc(=O)[nH]n1,0.0106573034309399,0.3759455658569506,0.055,0.237,0.183,-0.183,-0.311,-0.054,0.065,-0.879,0.879,0.257,0.242,0.292,3.896
2565,CC(C)CNCc1cnnn1-c1cc(F)cc(F)c1,0.0270107517991064,0.3583426405348118,0.03,0.195,0.166,-0.166,-0.311,-0.02,0.047,-0.667,0.667,0.291,0.2769999999999999,0.225,3.435
2566,CCNC(C)C(C)(C)CN1Cc2ccccc2C1,0.0492440917153776,0.2811690639659363,0.0069999999999999,0.123,0.1159999999999999,-0.1159999999999999,-0.257,0.025,0.024,-0.914,0.914,0.283,0.252,0.13,3.535
2567,CC(N=[N+]=[N-])N(C(=O)[C@H]1CNCCO1)C1CC1,0.0470391323848383,0.3242392695558039,0.012,0.151,0.139,-0.139,-0.293,0.016,0.031,-0.985,0.985,0.309,0.288,0.163,3.235
2568,N#CC(Cc1ccc2c(c1)[nH]c(=O)c1ccccc12)NC(=O)[C@H]1NC2CCC1C2,0.0201018792300832,0.3314421367022324,0.032,0.188,0.156,-0.156,-0.284,-0.027,0.047,-0.562,0.562,0.257,0.23,0.221,3.885
2569,C[C@@H]1[C@@H](Nc2ncc(-c3cccc(Cl)c3)cn2)C2CCN1CC2,0.0274149943430386,0.3029614120160997,0.021,0.159,0.138,-0.138,-0.266,-0.01,0.037,-0.773,0.773,0.256,0.233,0.18,3.901
2570,CC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)OCC(=O)c1ccc(Cl)cc1,0.0213146068618798,0.3657660036142941,0.037,0.209,0.172,-0.172,-0.313,-0.031,0.053,-0.5920000000000001,0.5920000000000001,0.282,0.264,0.246,3.548
2571,C1=C2OC3NOC2C3S1,0.0015067222092018,0.3332796028110151,0.074,0.24,0.166,-0.166,-0.261,-0.071,0.073,-0.487,0.487,0.19,0.141,0.314,5.272
2572,CNc1nc(Cc2cccs2)nc2sc(C)cc12,0.0361245836986688,0.3045783821918286,0.016,0.15,0.134,-0.134,-0.272,0.003,0.033,-0.482,0.482,0.275,0.26,0.165,3.633
2573,NC(=O)Cc1ccc(NS(=O)(=O)CCCCCl)cc1,0.0434376988116242,0.3322873711122724,0.015,0.159,0.144,-0.144,-0.298,0.01,0.034,-0.526,0.526,0.308,0.272,0.174,3.247
2574,C#CCNCc1nc2cc(Br)ccc2s1,0.0280397328200247,0.3466931054051291,0.027,0.186,0.159,-0.159,-0.302,-0.016,0.044,-0.599,0.599,0.286,0.276,0.213,3.497
2575,Cn1c(=O)c2[nH]c(NCCCCO)nc2n(C)c1=O,0.0443931811881912,0.2965302806353601,0.011,0.1369999999999999,0.126,-0.126,-0.2689999999999999,0.017,0.0279999999999999,-0.524,0.524,0.285,0.226,0.147,3.506
2576,NCCCCc1ccc(-c2ccccc2)c(O)c1,0.0378518018409246,0.3101642791625281,0.015,0.151,0.136,-0.136,-0.2769999999999999,0.005,0.033,-0.488,0.488,0.282,0.255,0.1669999999999999,3.5410000000000004
2577,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,0.0447974237321234,0.3030349106604511,0.011,0.14,0.129,-0.129,-0.2739999999999999,0.016,0.0289999999999999,-0.585,0.585,0.29,0.265,0.151,3.443
2578,O=CN(c1ccccc1)c1ccc(NCc2ccccc2)cc1,0.0368595701421819,0.2929655963843216,0.0139999999999999,0.142,0.128,-0.128,-0.262,0.006,0.03,-0.743,0.743,0.2689999999999999,0.2269999999999999,0.156,3.72
2579,CCc1nn(C)cc1-c1nn(-c2ccccc2)c(N)c1C,0.0394320226944778,0.2967875258905897,0.013,0.142,0.129,-0.129,-0.267,0.009,0.03,-0.615,0.615,0.276,0.268,0.154,3.619
2580,COc1ccc(-c2cc3c(c(S(=O)(=O)NC(C)C)c2)OCC3)cc1CCN(CCCCC=O)C(=O)OC(C)(C)C,0.0298037002844562,0.3079593198319889,0.02,0.159,0.139,-0.139,-0.271,-0.0069999999999999,0.037,-0.633,0.633,0.265,0.235,0.179,3.778
