,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
110,CC1CN(CC(=O)O)c2c(ccc3ccccc23)O1,0.0218658466945147,0.3192781110620906,0.029,0.177,0.149,-0.149,-0.276,-0.022,0.044,-0.46,0.46,0.254,0.222,0.206,3.935
111,CC1CN(CC(=O)O)c2c(ccc3ccccc23)O1,0.0209471136401233,0.3140229579909719,0.029,0.175,0.147,-0.147,-0.271,-0.022,0.043,-0.468,0.468,0.249,0.211,0.204,4.023
112,CC(CCC(=O)O)NC(=O)N1CCC(C)(C(N)=O)C1,0.0737926389287152,0.3454068791289812,0.005,0.141,0.136,-0.136,-0.32,0.049,0.025,-0.942,0.942,0.369,0.365,0.146,2.708
113,CC(CCC(=O)O)NC(=O)N1CCC(C)(C(N)=O)C1,0.0685007365354209,0.3520217571205992,0.0069999999999999,0.149,0.142,-0.142,-0.325,0.041,0.027,-0.861,0.861,0.366,0.361,0.156,2.735
114,CC(CCC(=O)O)NC(=O)N1CCC(C)(C(N)=O)C1,0.0659650333053007,0.3375425241833911,0.0069999999999999,0.142,0.136,-0.136,-0.311,0.04,0.026,-0.941,0.941,0.351,0.332,0.149,2.849
115,CC(CCC(=O)O)NC(=O)N1CCC(C)(C(N)=O)C1,0.0561897136065764,0.3403354726687409,0.01,0.152,0.142,-0.142,-0.31,0.026,0.03,-0.937,0.937,0.337,0.324,0.162,2.971
116,C#CCN(CCC)C(=O)NC(C)(CCC)C(=O)O,0.0751523638492144,0.3327283629783803,0.004,0.133,0.129,-0.129,-0.31,0.052,0.023,-0.8220000000000001,0.8220000000000001,0.362,0.346,0.1369999999999999,2.762
117,CCc1cc(C(Cc2ccccc2OC)C(=O)O)ncn1,0.0359775864099662,0.3208583319156437,0.018,0.16,0.142,-0.142,-0.285,0.0,0.035,-0.929,0.929,0.286,0.257,0.178,3.498
118,CCC(CC)C(=O)N(CC(C)C(=O)O)C(C)C,0.0688682297571774,0.3288696841499365,0.005,0.135,0.13,-0.13,-0.305,0.045,0.024,-0.918,0.918,0.349,0.339,0.14,2.862
119,COc1ccc(CC(=O)O)cc1Oc1ccc(C(F)(F)F)cc1CN1C(=O)OC(c2ccccc2)[C@@H]1C,0.0368228208200063,0.3252682505767224,0.018,0.162,0.144,-0.144,-0.289,0.001,0.036,-0.5660000000000001,0.5660000000000001,0.29,0.272,0.18,3.443
120,COc1ccc(CC(=O)O)cc1Oc1ccc(C(F)(F)F)cc1CN1C(=O)OC(c2ccccc2)[C@@H]1C,0.0300976948618614,0.31784488749724,0.021,0.165,0.144,-0.144,-0.28,-0.008,0.038,-0.773,0.773,0.272,0.245,0.186,3.679
121,O=C(O)C1(C(=O)NCC2(Cc3ccccc3)CCCC2)CC1,0.0543522474977937,0.3403354726687409,0.011,0.154,0.143,-0.143,-0.31,0.024,0.031,-0.405,0.405,0.333,0.322,0.1639999999999999,3.0
122,O=C(O)C1(C(=O)NCC2(Cc3ccccc3)CCCC2)CC1,0.0575126892049,0.3290534307608148,0.009,0.144,0.136,-0.136,-0.301,0.03,0.028,-0.986,0.986,0.331,0.318,0.153,3.022
123,O=C(O)c1cn(C2CC2)c2cc(N(CC3CCCO3)c3cncc(Cl)n3)c(F)cc2c1=O,0.0085258427447519,0.3472075959155884,0.053,0.223,0.1689999999999999,-0.1689999999999999,-0.286,-0.053,0.062,-0.618,0.618,0.232,0.224,0.276,4.303999999999999
124,O=C(O)c1cn(C2CC2)c2cc(N(CC3CCCO3)c3cncc(Cl)n3)c(F)cc2c1=O,0.0104000581757103,0.3559906839155699,0.051,0.224,0.173,-0.173,-0.295,-0.051,0.061,-0.787,0.787,0.244,0.232,0.275,4.098
125,O=C(O)c1cn(C2CC2)c2cc(N(CC3CCCO3)c3cncc(Cl)n3)c(F)cc2c1=O,0.0090770825773867,0.3419524428444697,0.051,0.217,0.166,-0.166,-0.282,-0.051,0.06,-0.5920000000000001,0.5920000000000001,0.231,0.227,0.268,4.324
126,CNC(=O)CC(NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0088565866443328,0.3954594559322233,0.063,0.256,0.193,-0.193,-0.324,-0.063,0.071,-0.996,0.996,0.261,0.257,0.319,3.826
127,CNC(=O)CC(NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0159859551464099,0.3990608895054376,0.05,0.241,0.192,-0.192,-0.335,-0.048,0.064,-0.715,0.715,0.287,0.286,0.291,3.48
128,CCC(CC)C(=O)N(CC(C)C(=O)O)C(C)C,0.0684272378910696,0.327436460585086,0.005,0.135,0.129,-0.129,-0.303,0.044,0.024,-0.908,0.908,0.348,0.334,0.14,2.877
129,C#CCN(CCC)C(=O)NC(C)(CCC)C(=O)O,0.0700442080667984,0.3439001569197794,0.006,0.143,0.1369999999999999,-0.1369999999999999,-0.318,0.044,0.026,-0.863,0.863,0.362,0.343,0.149,2.761
130,C#CCN(CCC)C(=O)NC(C)(CCC)C(=O)O,0.0696767148450418,0.3498902964344112,0.006,0.147,0.14,-0.14,-0.3229999999999999,0.043,0.027,-0.8320000000000001,0.8320000000000001,0.366,0.355,0.153,2.733
131,N#C/C(=C\c1ccc(OCC(=O)O)cc1)C(=O)N1CCOCC1,0.0056961449372265,0.3840671660577704,0.069,0.258,0.189,-0.189,-0.31,-0.068,0.074,-0.485,0.485,0.242,0.231,0.326,4.138999999999999
132,CCC[C@@H](NC(=O)/C=C/c1c(F)cccc1Cl)C(=O)O,0.0158389578577073,0.3719398897398042,0.045,0.223,0.178,-0.178,-0.313,-0.043,0.059,-0.406,0.406,0.271,0.256,0.268,3.695
133,CC(CNC(=O)NCCNC(=O)N(C)C)C(=O)O,0.067949496702786,0.3288696841499365,0.005,0.136,0.13,-0.13,-0.304,0.043,0.024,-0.991,0.991,0.348,0.333,0.141,2.875
134,CC(CNC(=O)NCCNC(=O)N(C)C)C(=O)O,0.0645318097404501,0.3281346977064234,0.006,0.138,0.132,-0.132,-0.303,0.039,0.025,-0.931,0.931,0.342,0.335,0.144,2.925
135,CC(CNC(=O)NCCNC(=O)N(C)C)C(=O)O,0.0738293882508908,0.3258194904093571,0.004,0.13,0.126,-0.126,-0.303,0.051,0.022,-0.93,0.93,0.355,0.347,0.134,2.818
136,CC(CNC(=O)NCCNC(=O)N(C)C)C(=O)O,0.070191205355501,0.3322506217900968,0.005,0.136,0.131,-0.131,-0.308,0.046,0.024,-0.948,0.948,0.354,0.346,0.141,2.825
137,CC(CNC(=O)NCCNC(=O)N(C)C)C(=O)O,0.0690519763680557,0.330302907714787,0.005,0.136,0.131,-0.131,-0.306,0.045,0.024,-0.983,0.983,0.351,0.338,0.141,2.8510000000000004
138,O=C(O)[C@H]1C[C@@H](O)CN1C(=O)c1cccc(Br)c1,0.0228213290710817,0.3829646863925006,0.038,0.218,0.18,-0.18,-0.328,-0.032,0.055,-0.623,0.623,0.296,0.291,0.256,3.374
139,O=C(O)[C@H]1C[C@@H](O)CN1C(=O)c1cccc(Br)c1,0.0094813251213189,0.291642620785998,0.04,0.181,0.141,-0.141,-0.243,-0.04,0.049,-0.93,0.93,0.203,0.113,0.221,4.923
140,CCSCCC(C)N(C)CC(=O)O,0.0633190821086535,0.3030716599826267,0.005,0.125,0.12,-0.12,-0.281,0.041,0.022,-0.981,0.981,0.322,0.312,0.13,3.109
141,CCSCCC(C)N(C)CC(=O)O,0.0656342894057198,0.3110462628947438,0.005,0.128,0.123,-0.123,-0.288,0.043,0.023,-0.967,0.967,0.331,0.32,0.132,3.019
142,COc1c(C(=O)O)oc2ccc(Cl)cc12,0.0146629795480863,0.3638550388611601,0.045,0.22,0.175,-0.175,-0.306,-0.043,0.058,-0.445,0.445,0.262,0.247,0.265,3.813
143,Cn1nc(-c2ccccc2)cc1C(=O)N[C@H](CC(=O)NC1CCCC1)C(=O)O,0.026202266711242,0.3372117802838102,0.027,0.183,0.156,-0.156,-0.293,-0.018,0.044,-0.6759999999999999,0.6759999999999999,0.276,0.257,0.21,3.627
144,Cn1nc(-c2ccccc2)cc1C(=O)N[C@H](CC(=O)NC1CCCC1)C(=O)O,0.030244692150564,0.3313318887357054,0.023,0.174,0.151,-0.151,-0.291,-0.01,0.04,-0.657,0.657,0.281,0.256,0.196,3.56
145,Cn1nc(-c2ccccc2)cc1C(=O)N[C@H](CC(=O)NC1CCCC1)C(=O)O,0.032486400803279,0.3283551936394773,0.021,0.1689999999999999,0.148,-0.148,-0.29,-0.006,0.039,-0.579,0.579,0.284,0.259,0.19,3.525
146,Cn1nc(-c2ccccc2)cc1C(=O)N[C@H](CC(=O)NC1CCCC1)C(=O)O,0.0299139482509831,0.3316993819574619,0.023,0.174,0.151,-0.151,-0.291,-0.011,0.041,-0.662,0.662,0.28,0.249,0.197,3.5660000000000003
147,CCC=CCC=CCC=CCC=CCCC=CCC(CC)C(=O)O,0.0627678422760187,0.3228795446353047,0.006,0.136,0.13,-0.13,-0.298,0.038,0.025,-0.472,0.472,0.335,0.325,0.143,2.983
148,COc1cc(/C=C2/SC(=Nc3cccc(C(=O)O)c3)N(C)C2=O)cc(Br)c1OC,0.0062473847698613,0.3551454495055298,0.061,0.235,0.174,-0.174,-0.288,-0.061,0.067,-0.615,0.615,0.228,0.213,0.296,4.391
149,COc1cc(/C=C2/SC(=Nc3cccc(C(=O)O)c3)N(C)C2=O)cc(Br)c1OC,0.0062473847698613,0.330633651614368,0.055,0.217,0.162,-0.162,-0.269,-0.055,0.061,-0.62,0.62,0.214,0.181,0.273,4.675
150,COc1cc(/C=C2/SC(=Nc3cccc(C(=O)O)c3)N(C)C2=O)cc(Br)c1OC,0.0073866137573066,0.3490450620243711,0.056,0.227,0.171,-0.171,-0.285,-0.056,0.064,-0.613,0.613,0.229,0.216,0.284,4.368
151,CC(=O)OC1CC[C@]2(C)[C@@H]3CC(=O)/C(=C(/C)C(=O)/C=C/C(C)=C/C=C/C(C)(C)O)[C@@]3(C)CC[C@H]2C1(C)C(=O)O,0.0097018210543729,0.3197926015725497,0.045,0.2,0.155,-0.155,-0.265,-0.045,0.055,-0.583,0.583,0.22,0.176,0.246,4.5360000000000005
152,[N-]=[N+]=NOc1cccc(C(=O)O)c1Br,0.010216311564832,0.3954594559322233,0.06,0.252,0.193,-0.193,-0.326,-0.059,0.07,-0.723,0.723,0.266,0.244,0.312,3.753
153,CCSC(c1cccc(-c2ccccc2C(=O)O)c1)c1ccccc1O,0.020983862962299,0.3196088549616714,0.03,0.179,0.149,-0.149,-0.275,-0.023,0.044,-0.976,0.976,0.252,0.235,0.208,3.965
154,N#C/C(=C\c1ccc(OCC(=O)O)cc1)C(=O)N1CCOCC1,0.0059901395146317,0.3803922338402049,0.067,0.254,0.187,-0.187,-0.308,-0.067,0.073,-0.628,0.628,0.241,0.236,0.321,4.152
155,CNC(=O)CC(NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0108410500418182,0.3937322377899676,0.058,0.249,0.191,-0.191,-0.325,-0.058,0.068,-0.997,0.997,0.268,0.261,0.307,3.737
156,O=C(O)c1nc2nccc(=O)n2[nH]1,0.0047039132384838,0.3956799518652773,0.075,0.27,0.195,-0.195,-0.317,-0.074,0.079,-0.726,0.726,0.243,0.184,0.345,4.1110000000000015
157,CNC(=O)CC(NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)O,0.011392289874453,0.3964884369531417,0.057,0.25,0.193,-0.193,-0.328,-0.057,0.068,-0.923,0.923,0.271,0.263,0.307,3.688
158,Cc1ccc2cc([C@@H]3CC(c4ccc(Br)cc4)=NN3C(=O)CCC(=O)O)c(Cl)nc2c1,0.0116127858075069,0.3452966311624543,0.047,0.214,0.1669999999999999,-0.1669999999999999,-0.288,-0.046,0.058,-0.927,0.927,0.242,0.218,0.26,4.136
159,CC1CCCC(C)N1C(=O)COc1ccc(C(=O)N/N=C\c2ccc(C(=O)O)cc2)cc1,0.0073866137573066,0.3688161973548735,0.061,0.241,0.181,-0.181,-0.301,-0.061,0.068,-0.87,0.87,0.24,0.234,0.302,4.1610000000000005
160,CC1CCCC(C)N1C(=O)COc1ccc(C(=O)N/N=C\c2ccc(C(=O)O)cc2)cc1,0.0096283224100216,0.3484938221917363,0.051,0.221,0.1689999999999999,-0.1689999999999999,-0.288,-0.051,0.061,-0.767,0.767,0.237,0.224,0.272,4.22
161,Cc1ccc(C)c(-c2ccc(F)cc2C(=O)O)c1,0.0192933941422188,0.3413644536896592,0.035,0.196,0.161,-0.161,-0.292,-0.03,0.05,-0.937,0.937,0.261,0.243,0.231,3.825
162,CC(C)(C(=O)O)C1CCN(Cc2ccc([C@H]3COc4cccnc4O3)cc2)CC1,0.0400200118492882,0.3233940351457639,0.016,0.157,0.142,-0.142,-0.289,0.006,0.034,-0.915,0.915,0.295,0.292,0.173,3.384
163,CC(C)(C(=O)O)C1CCN(Cc2ccc([C@H]3COc4cccnc4O3)cc2)CC1,0.0400935104936395,0.3165586612210921,0.015,0.153,0.138,-0.138,-0.284,0.0069999999999999,0.033,-0.941,0.941,0.291,0.283,0.168,3.437
164,O=C(O)CC(O)C(=O)c1ccccc1,0.0153612166694237,0.4087627105598105,0.053,0.249,0.197,-0.197,-0.342,-0.051,0.066,-0.804,0.804,0.291,0.289,0.302,3.432
165,O=C(O)CN(CC1CC1)c1n[nH]c(=O)[nH]c1=O,0.0223435878827982,0.3305601529700166,0.03,0.184,0.154,-0.154,-0.285,-0.023,0.045,-0.6459999999999999,0.6459999999999999,0.262,0.192,0.214,3.811
166,O=C(O)CN(CC1CC1)c1n[nH]c(=O)[nH]c1=O,0.0188891515982866,0.3351905675641492,0.034,0.193,0.158,-0.158,-0.286,-0.03,0.049,-0.667,0.667,0.257,0.184,0.227,3.897
167,O=C(O)c1cc(-c2ccc(Br)s2)nc2c(Br)cc(Br)cc12,0.0017639674644314,0.368007712267009,0.081,0.264,0.183,-0.183,-0.288,-0.078,0.08,-0.607,0.607,0.21,0.182,0.345,4.751
168,C=c1c2cccc3cc(-n4c(C)ccc4C)cc(c(=O)n1CCCC(=O)O)c32,0.0027561991631741,0.3331693548444882,0.067,0.233,0.165,-0.165,-0.264,-0.066,0.069,-0.983,0.983,0.198,0.178,0.3,5.043
169,CC1CCCC(C)N1C(=O)COc1ccc(C(=O)N/N=C\c2ccc(C(=O)O)cc2)cc1,0.009150581221738,0.3603638532544728,0.055,0.23,0.176,-0.176,-0.297,-0.054,0.064,-0.6,0.6,0.242,0.231,0.285,4.128
170,C=c1c2cccc3cc(-n4c(C)ccc4C)cc(c(=O)n1CCCC(=O)O)c32,0.0027561991631741,0.3330958562001368,0.067,0.233,0.165,-0.165,-0.264,-0.066,0.069,-0.983,0.983,0.198,0.178,0.3,5.045
171,C=C(C)C(=O)OCC(=O)OC(CC(C)C)C(F)(F)C(=O)O,0.0313839211380093,0.3120017452713109,0.019,0.16,0.14,-0.14,-0.276,-0.005,0.036,-0.936,0.936,0.271,0.203,0.179,3.695
172,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)CC3C(OC(=O)CCCCC(=O)O)C21,0.0016169701757288,0.3942099789782511,0.088,0.285,0.196,-0.196,-0.308,-0.085,0.086,-0.962,0.962,0.223,0.216,0.373,4.481
173,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)CC3C(OC(=O)CCCCC(=O)O)C21,0.0017272181422557,0.3941364803338997,0.088,0.284,0.196,-0.196,-0.308,-0.084,0.086,-0.968,0.968,0.224,0.217,0.3720000000000001,4.463
174,CCOP(=O)(OCC)C(N(CC(C)(C)C)OC(C)(C)C(=O)O)C(C)(C)C,0.074454126727877,0.3224753020913725,0.004,0.128,0.124,-0.124,-0.301,0.053,0.022,-0.915,0.915,0.353,0.325,0.131,2.83
175,CCOP(=O)(OCC)C(N(CC(C)(C)C)OC(C)(C)C(=O)O)C(C)(C)C,0.0587621661588723,0.325194751932371,0.008,0.141,0.133,-0.133,-0.298,0.032,0.027,-0.931,0.931,0.33,0.292,0.149,3.029
176,O=C(NCCn1ccnc1)c1ccc(Cn2cc(-c3cccc(C(=O)O)n3)nn2)cc1,0.0177131732886657,0.3516542638988426,0.039,0.206,0.1669999999999999,-0.1669999999999999,-0.299,-0.035,0.053,-0.998,0.998,0.264,0.247,0.244,3.793
177,O=C(NCCn1ccnc1)c1ccc(Cn2cc(-c3cccc(C(=O)O)n3)nn2)cc1,0.0171251841338552,0.351176522710559,0.039,0.206,0.1669999999999999,-0.1669999999999999,-0.298,-0.036,0.053,-0.997,0.997,0.262,0.246,0.246,3.822
178,O=C(NCCn1ccnc1)c1ccc(Cn2cc(-c3cccc(C(=O)O)n3)nn2)cc1,0.0169046882008012,0.3516542638988426,0.04,0.207,0.1669999999999999,-0.1669999999999999,-0.298,-0.037,0.054,-0.998,0.998,0.261,0.245,0.247,3.825
179,O=C(NCCn1ccnc1)c1ccc(Cn2cc(-c3cccc(C(=O)O)n3)nn2)cc1,0.0173824293890848,0.3522055037314774,0.039,0.207,0.1669999999999999,-0.1669999999999999,-0.299,-0.036,0.053,-0.997,0.997,0.263,0.247,0.246,3.801
180,O=C(O)C(Cc1ccccc1)N1C(=O)OC[C@H]1c1ccccc1,0.0438051920333807,0.3511030240662078,0.017,0.17,0.154,-0.154,-0.314,0.0069999999999999,0.037,-0.745,0.745,0.321,0.308,0.187,3.111
181,C=c1c2cccc3cc(-n4c(C)ccc4C)cc(c(=O)n1CCCC(=O)O)c32,0.0027561991631741,0.3332061041666638,0.067,0.233,0.165,-0.165,-0.264,-0.066,0.069,-0.983,0.983,0.198,0.178,0.3,5.043
182,CC/C(=C\c1ccc(NC(=O)C2(NC(=O)OC(C)(C)C)CCC2)cc1)C(=O)O,0.0225273344936765,0.3218138142922107,0.028,0.178,0.15,-0.15,-0.278,-0.021,0.044,-0.578,0.578,0.257,0.217,0.206,3.886
183,CC/C(=C\c1ccc(NC(=O)C2(NC(=O)OC(C)(C)C)CCC2)cc1)C(=O)O,0.0205796204183668,0.3270322180411537,0.031,0.184,0.153,-0.153,-0.281,-0.025,0.046,-0.54,0.54,0.256,0.216,0.216,3.909
184,CC/C(=C\c1ccc(NC(=O)C2(NC(=O)OC(C)(C)C)CCC2)cc1)C(=O)O,0.0178234212551926,0.3445983940411169,0.037,0.201,0.163,-0.163,-0.293,-0.034,0.051,-0.529,0.529,0.26,0.214,0.238,3.852
185,O=C(c1[nH]nc2nc(F)ccc12)N1CCN2CCC1CC2.O=CO,0.0257980241673098,0.3086575569533262,0.023,0.165,0.141,-0.141,-0.27,-0.013,0.039,-0.863,0.863,0.256,0.252,0.188,3.899
186,O=C(c1[nH]nc2nc(F)ccc12)N1CCN2CCC1CC2.O=CO,0.0140749903932758,0.3309643955139488,0.04,0.199,0.158,-0.158,-0.279,-0.038,0.052,-0.996,0.996,0.241,0.214,0.239,4.1530000000000005
187,O=C(c1[nH]nc2nc(F)ccc12)N1CCN2CCC1CC2.O=CO,0.0008819837322157,0.3472810945599397,0.0819999999999999,0.255,0.173,-0.173,-0.269,-0.077,0.078,-0.596,0.596,0.191,0.18,0.337,5.224
188,O=C(O)CSc1nnc(C2CCS(=O)(=O)C2)o1,0.045899903397393,0.350441536267046,0.016,0.168,0.152,-0.152,-0.315,0.01,0.036,-0.615,0.615,0.325,0.268,0.183,3.077
189,O=C(O)Cc1ccc(S(=O)CCN2CCOCC2)cc1,0.0309429292719015,0.3034759025265589,0.019,0.155,0.136,-0.136,-0.268,-0.004,0.035,-0.925,0.925,0.264,0.231,0.174,3.786
190,O=C(O)Cc1ccc(S(=O)CCN2CCOCC2)cc1,0.0316411663932389,0.3084370610202723,0.019,0.157,0.138,-0.138,-0.273,-0.004,0.036,-0.955,0.955,0.269,0.242,0.176,3.72
191,C[C@H](/C=C/[C@@H](C)CCC[C@@H](C)C/C=C\C(=O)O)C/C=C/C#C/C=C/C(C)(C)C(O)c1cccc(O)c1Br,0.0266432585773498,0.3042843876144233,0.022,0.161,0.139,-0.139,-0.267,-0.011,0.038,-1.0,1.0,0.256,0.223,0.183,3.913
192,CC(O)(CNC(=O)C=Cc1ccc(F)c(Cl)c1)CC(=O)O,0.0119067803849122,0.3745490916142757,0.052,0.233,0.181,-0.181,-0.311,-0.051,0.063,-0.452,0.452,0.26,0.237,0.285,3.846
193,CC(O)(CNC(=O)C=Cc1ccc(F)c(Cl)c1)CC(=O)O,0.0150304727698428,0.3619808234302017,0.044,0.218,0.173,-0.173,-0.305,-0.042,0.057,-0.41,0.41,0.262,0.237,0.262,3.813
194,O=C(O)C1(c2ccc(-c3ccc(Cl)cc3)c(OCC(F)(F)F)c2)CCC1,0.0278192368869708,0.3380570146938502,0.026,0.181,0.155,-0.155,-0.295,-0.015,0.043,-0.421,0.421,0.28,0.249,0.207,3.573
195,C=CCn1cc(C(=O)O)c(=O)c2cc(F)c(F)cc21,0.0169414375229769,0.3554761934051107,0.04,0.21,0.1689999999999999,-0.1689999999999999,-0.301,-0.037,0.054,-0.563,0.563,0.264,0.245,0.25,3.791
196,C=CCn1cc(C(=O)O)c(=O)c2cc(F)c(F)cc21,0.0171619334560308,0.3543737137398411,0.04,0.209,0.1689999999999999,-0.1689999999999999,-0.3,-0.037,0.054,-0.5770000000000001,0.5770000000000001,0.264,0.237,0.249,3.792
197,Cc1ccc(-n2nnc(C(=O)N3CCCC(CCC(=O)O)C3)c2C)cc1,0.0312369238493067,0.3432019197984421,0.024,0.18,0.156,-0.156,-0.301,-0.011,0.042,-0.9,0.9,0.291,0.28,0.204,3.439
198,Cc1ccc(-n2nnc(C(=O)N3CCCC(CCC(=O)O)C3)c2C)cc1,0.0315309184267119,0.3428711758988611,0.024,0.179,0.156,-0.156,-0.301,-0.01,0.042,-0.9,0.9,0.291,0.28,0.203,3.435
199,Cc1ccc(-n2nnc(C(=O)N3CCCC(CCC(=O)O)C3)c2C)cc1,0.0318984116484685,0.3386082545264851,0.023,0.176,0.153,-0.153,-0.298,-0.009,0.041,-0.926,0.926,0.289,0.276,0.199,3.458
200,CCOC(Cc1ccc(OCCN(CCCCCCC(F)(F)F)C(=O)Oc2ccccc2F)cc1)C(=O)O,0.0408284969371526,0.3160441707106329,0.014,0.152,0.138,-0.138,-0.284,0.008,0.032,-0.996,0.996,0.292,0.255,0.166,3.424
201,CCOC(Cc1ccc(OCCN(CCCCCCC(F)(F)F)C(=O)Oc2ccccc2F)cc1)C(=O)O,0.0433274508450972,0.3232102885348856,0.014,0.154,0.14,-0.14,-0.291,0.011,0.032,-0.991,0.991,0.302,0.279,0.168,3.315
202,Cc1ccc(O)c(-c2cc(C(=O)O)on2)c1C,0.0109145486861695,0.3566521717147317,0.05,0.223,0.173,-0.173,-0.296,-0.05,0.061,-0.948,0.948,0.246,0.217,0.274,4.062
203,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1.O=S,0.0047406625606594,0.3502577896561678,0.064,0.237,0.173,-0.173,-0.282,-0.064,0.068,-0.434,0.434,0.218,0.193,0.301,4.582
204,Cc1nc(CNC(=O)CCc2cccnc2)sc1C(=O)O,0.0183746610878274,0.3850961470786886,0.044,0.227,0.183,-0.183,-0.326,-0.04,0.059,-0.985,0.985,0.286,0.278,0.271,3.498
205,Cc1nc(CNC(=O)CCc2cccnc2)sc1C(=O)O,0.0193301434643945,0.3847654031791078,0.042,0.225,0.183,-0.183,-0.327,-0.039,0.058,-0.965,0.965,0.288,0.283,0.268,3.469
206,COC1CC(CC(=O)O)N(C(=O)c2ccc(-c3ccccc3)[nH]2)C1,0.0238135607698244,0.3121487425600135,0.026,0.17,0.144,-0.144,-0.271,-0.017,0.041,-0.48,0.48,0.254,0.214,0.195,3.934
207,COC1CC(CC(=O)O)N(C(=O)c2ccc(-c3ccccc3)[nH]2)C1,0.0228580783932574,0.3146109471457824,0.027,0.173,0.146,-0.146,-0.273,-0.019,0.042,-0.481,0.481,0.254,0.209,0.2,3.944
208,Cc1ccc2cc([C@@H]3CC(c4ccc(Br)cc4)=NN3C(=O)CCC(=O)O)c(Cl)nc2c1,0.0088933359665085,0.3666847366686855,0.057,0.235,0.179,-0.179,-0.301,-0.056,0.065,-0.512,0.512,0.245,0.235,0.292,4.082
209,COc1ccc(-c2cc(OC(C(=O)O)c3ccccc3)nc(-c3cccs3)c2)cc1,0.0212778575397042,0.3160074213884573,0.029,0.176,0.147,-0.147,-0.273,-0.022,0.043,-0.505,0.505,0.251,0.24,0.205,3.99
210,CCc1c(-c2ccccc2C)[nH]c(C=O)c1C(=O)O,0.0138912437823975,0.3459948682837917,0.043,0.209,0.166,-0.166,-0.291,-0.0409999999999999,0.055,-0.649,0.649,0.249,0.213,0.252,4.012
211,Cc1c([N+](=O)[O-])ccc(Br)c1C(O)C(=O)O,0.0119067803849122,0.4025520751121248,0.0579999999999999,0.253,0.195,-0.195,-0.3339999999999999,-0.057,0.069,-0.644,0.644,0.276,0.265,0.311,3.618
212,Cc1c([N+](=O)[O-])ccc(Br)c1C(O)C(=O)O,0.0108410500418182,0.4015965927355577,0.06,0.255,0.195,-0.195,-0.331,-0.059,0.07,-0.6629999999999999,0.6629999999999999,0.272,0.261,0.315,3.675
213,Cc1cscc1C(=O)Nc1cccc(/C=C/C(=O)O)c1,0.010326559531359,0.370249420919724,0.054,0.2339999999999999,0.18,-0.18,-0.306,-0.054,0.064,-0.637,0.637,0.252,0.244,0.288,3.967
214,Cc1cscc1C(=O)Nc1cccc(/C=C/C(=O)O)c1,0.0124212708953713,0.3577914007021769,0.048,0.221,0.173,-0.173,-0.299,-0.047,0.059,-0.535,0.535,0.252,0.235,0.268,3.972
215,CCc1ccc(C(COC)NC(=O)CC(C)(C)C(=O)O)o1,0.0569614493722652,0.3090250501750829,0.0069999999999999,0.133,0.126,-0.126,-0.284,0.032,0.025,-0.5870000000000001,0.5870000000000001,0.316,0.278,0.14,3.168
216,CCc1ccc(C(COC)NC(=O)CC(C)(C)C(=O)O)o1,0.0651932975396119,0.3021161776060597,0.004,0.123,0.118,-0.118,-0.28,0.044,0.022,-0.69,0.69,0.324,0.2769999999999999,0.127,3.0860000000000003
217,CCN(CCC(=O)O)C(=O)C1(c2ccc(F)cc2)CCCC1,0.0430702055898676,0.3446718926854681,0.016,0.1669999999999999,0.151,-0.151,-0.309,0.0069999999999999,0.036,-0.654,0.654,0.316,0.307,0.184,3.167
218,CCN(CCC(=O)O)C(=O)C1(c2ccc(F)cc2)CCCC1,0.040901995581504,0.3467666040494805,0.018,0.171,0.153,-0.153,-0.309,0.004,0.037,-0.665,0.665,0.313,0.304,0.1889999999999999,3.196
219,CC(=O)O[C@H]1CC[C@]2(C)C3=C([C@H](OC(C)=O)C[C@H]2C1(C)C)[C@]1(C)[C@@H](O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]1(C)CC3,0.0353160986108044,0.3287226868612339,0.019,0.166,0.147,-0.147,-0.292,-0.002,0.037,-0.994,0.994,0.29,0.253,0.185,3.452
220,CC(NC(=O)CNC(=O)COc1ccc(Cl)cc1)C(=O)O,0.037484308619168,0.3405927179239705,0.019,0.171,0.152,-0.152,-0.303,-0.001,0.038,-0.621,0.621,0.302,0.284,0.19,3.3110000000000004
